"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-06-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0016","HALF MOON BAY 0.7 NW, CA US","37.477715","-122.445426","11.0","2022-07-02",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-01-04",,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-01-08",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-01-16",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-02-15",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-02-22",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-02-23",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","37.518482208252","-122.343238830566","178.3","2022-03-04",,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-01",,,,,,,,,,,,,"44",",,U","49","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-02",,,,,,,,,,,,,"42",",,U","48","H,,U","35","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-03",,,,,,,,,,,,,"47",",,U","51","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-04",,,,,,,,,,,,,"51",",,U","56","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-05",,,,,,,,,,,,,"51",",,U","55","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-06",,,,,,,,,,,,,"49",",,U","51","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-07",,,,,,,,,,,,,"48",",,U","51","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-08",,,,,,,,,,,,,"47",",,U","51","H,,U","42","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-09",,,,,,,,,,,,,"46",",,U","49","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-10",,,,,,,,,,,,,"52",",,U","56","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-11",,,,,,,,,,,,,"56",",,U","63","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-12",,,,,,,,,,,,,"52",",,U","56","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-13",,,,,,,,,,,,,"55",",,U","60","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-14",,,,,,,,,,,,,"56",",,U","64","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-15",,,,,,,,,,,,,"52",",,U","57","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-16",,,,,,,,,,,,,"54",",,U","59","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-17",,,,,,,,,,,,,"53",",,U","61","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-18",,,,,,,,,,,,,"50",",,U","56","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-19",,,,,,,,,,,,,"56",",,U","62","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-20",,,,,,,,,,,,,"56",",,U","63","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-21",,,,,,,,,,,,,"60",",,U","67","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-22",,,,,,,,,,,,,"59",",,U","66","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-23",,,,,,,,,,,,,"54",",,U","61","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-24",,,,,,,,,,,,,"54",",,U","62","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-25",,,,,,,,,,,,,"53",",,U","60","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-26",,,,,,,,,,,,,"50",",,U","54","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-27",,,,,,,,,,,,,"55",",,U","61","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-28",,,,,,,,,,,,,"53",",,U","58","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-29",,,,,,,,,,,,,"55",",,U","62","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-30",,,,,,,,,,,,,"53",",,U","59","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-01-31",,,,,,,,,,,,,"53",",,U","59","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-01",,,,,,,,,,,,,"53",",,U","59","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-02",,,,,,,,,,,,,"55",",,U","61","H,,U","51","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-03",,,,,,,,,,,,,"57",",,U","63","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-04",,,,,,,,,,,,,"52",",,U","57","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-05",,,,,,,,,,,,,"56",",,U","63","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-06",,,,,,,,,,,,,"59",",,U","69","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-07",,,,,,,,,,,,,"58",",,U","63","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-08",,,,,,,,,,,,,"64",",,U","72","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-09",,,,,,,,,,,,,"64",",,U","71","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-10",,,,,,,,,,,,,"67",",,U","75","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-11",,,,,,,,,,,,,"67",",,U","74","H,,U","59","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-12",,,,,,,,,,,,,"63",",,U","67","H,,U","58","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-13",,,,,,,,,,,,,"63",",,U","68","H,,U","58","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-14",,,,,,,,,,,,,"47",",,U","59","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-15",,,,,,,,,,,,,"49",",,U","57","H,,U","42","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-16",,,,,,,,,,,,,"60",",,U","68","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-17",,,,,,,,,,,,,"59",",,U","63","H,,U","55","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-18",,,,,,,,,,,,,"57",",,U","64","H,,U","52","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-19",,,,,,,,,,,,,"59",",,U","69","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-20",,,,,,,,,,,,,"48",",,U","56","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-21",,,,,,,,,,,,,"44",",,U","49","H,,U","41","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-22",,,,,,,,,,,,,"41",",,U","45","H,,U","35","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-23",,,,,,,,,,,,,"44",",,U","53","H,,U","38","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-24",,,,,,,,,,,,,"45",",,U","54","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-25",,,,,,,,,,,,,"48",",,U","57","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-26",,,,,,,,,,,,,"49",",,U","52","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-27",,,,,,,,,,,,,"56",",,U","68","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-02-28",,,,,,,,,,,,,"60",",,U","71","H,,U","53","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-01",,,,,,,,,,,,,"60",",,U","70","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-02",,,,,,,,,,,,,"57",",,U","67","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-03",,,,,,,,,,,,,"51",",,U","54","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-04",,,,,,,,,,,,,"46",",,U","51","H,,U","40","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-05",,,,,,,,,,,,,"45",",,U","52","H,,U","38","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-06",,,,,,,,,,,,,"52",",,U","59","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-07",,,,,,,,,,,,,"58",",,U","66","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-08",,,,,,,,,,,,,"63",",,U","73","H,,U","57","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-09",,,,,,,,,,,,,"53",",,U","59","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-10",,,,,,,,,,,,,"57",",,U","66","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-11",,,,,,,,,,,,,"60",",,U","70","H,,U","55","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-12",,,,,,,,,,,,,"53",",,U","66","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-13",,,,,,,,,,,,,"51",",,U","58","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-14",,,,,,,,,,,,,"55",",,U","68","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-15",,,,,,,,,,,,,"54",",,U","61","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-16",,,,,,,,,,,,,"56",",,U","66","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-17",,,,,,,,,,,,,"53",",,U","62","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-18",,,,,,,,,,,,,"55",",,U","68","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-19",,,,,,,,,,,,,"49",",,U","54","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-20",,,,,,,,,,,,,"51",",,U","61","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-21",,,,,,,,,,,,,"61",",,U","68","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-22",,,,,,,,,,,,,"72",",,U","82","H,,U","64","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-23",,,,,,,,,,,,,"61",",,U","68","H,,U","54","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-24",,,,,,,,,,,,,"57",",,U","73","H,,U","44","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-25",,,,,,,,,,,,,"53",",,U","69","H,,U","42","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-26",,,,,,,,,,,,,"55",",,U","66","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-27",,,,,,,,,,,,,"51",",,U","58","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-28",,,,,,,,,,,,,"51",",,U","57","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-29",,,,,,,,,,,,,"49",",,U","53","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-30",,,,,,,,,,,,,"49",",,U","56","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-03-31",,,,,,,,,,,,,"55",",,U","65","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-01",,,,,,,,,,,,,"58",",,U","70","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-02",,,,,,,,,,,,,"62",",,U","74","H,,U","50","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-03",,,,,,,,,,,,,"59",",,U","65","H,,U","49","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-04",,,,,,,,,,,,,"52",",,U","58","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-05",,,,,,,,,,,,,"58",",,U","67","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-06",,,,,,,,,,,,,"71",",,U","83","H,,U","61","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-07",,,,,,,,,,,,,"74",",,U","81","H,,U","66","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-08",,,,,,,,,,,,,"66",",,U","76","H,,U","48","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-09",,,,,,,,,,,,,"58",",,U","64","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-10",,,,,,,,,,,,,"53",",,U","60","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-11",,,,,,,,,,,,,"46",",,U","49","H,,U","41","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-12",,,,,,,,,,,,,"45",",,U","53","H,,U","41","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-13",,,,,,,,,,,,,"47",",,U","53","H,,U","41","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-14",,,,,,,,,,,,,"49",",,U","52","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-15",,,,,,,,,,,,,"49",",,U","62","H,,U","39","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-16",,,,,,,,,,,,,"50",",,U","54","H,,U","43","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-17",,,,,,,,,,,,,"47",",,U","56","H,,U","40","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-18",,,,,,,,,,,,,"51",",,U","63","H,,U","41","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-19",,,,,,,,,,,,,"51",",,U","60","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-20",,,,,,,,,,,,,"52",",,U","60","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-21",,,,,,,,,,,,,"51",",,U","60","H,,U","47","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-22",,,,,,,,,,,,,"50",",,U","57","H,,U","45","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-23",,,,,,,,,,,,,"58",",,U","69","H,,U","46","H,,U",,,,,,,,,,,,,,,,,,,,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","38.0394","-122.57","457.2","2022-04-24",,,,,,,,,,,,,"62",",,U","72","H,,U","54","H,,U",,,,,,,,,,,,,,,,,,,,
